station_cd,station_name,lon,lat
1121213,兄畑,140.88302,40.115869
1121214,湯瀬温泉,140.840292,40.122384
1121215,八幡平,140.804496,40.142881
1121216,陸中大里,140.793477,40.158574
1121217,鹿角花輪,140.785088,40.188453
1121218,柴平,140.787941,40.230751
1121219,十和田南,140.770716,40.256069
1121220,末広,140.737251,40.229788
1121221,土深井,140.713142,40.222452
1121222,沢尻,140.693288,40.230342
1121223,十二所,140.668211,40.21429
1121224,大滝温泉,140.639625,40.209751
1121225,扇田,140.572472,40.229235
1121226,東大館,140.554745,40.266005
1121227,大館,140.555946,40.288122
1121301,盛岡,141.136599,39.701547
1121302,上盛岡,141.147937,39.71146
1121303,山岸,141.171401,39.71596
1121304,上米内,141.203825,39.743855
1121307,区界,141.351352,39.65177
1121308,松草,141.437421,39.635918
1121309,平津戸,141.511222,39.623408
1121310,川内,141.597548,39.640744
1121311,箱石,141.625829,39.617115
1121312,陸中川井,141.68153,39.597397
1121313,腹帯,141.767434,39.604539
1121314,茂市,141.799288,39.620619
1121315,蟇目,141.838876,39.629341
1121316,花原市,141.861308,39.630233
1121317,千徳,141.9124,39.632251
1121318,宮古,141.946454,39.640287
1121401,新津,139.121445,37.800383
1121402,京ケ瀬,139.178322,37.817616
1121403,水原,139.217237,37.836712
1121404,神山,139.244691,37.862586
1121405,月岡,139.272488,37.889334
1121406,中浦,139.302689,37.912202
1121407,新発田,139.335189,37.94412
1121408,加治,139.358535,37.976411
1121409,金塚,139.37949,38.020178
1121410,中条,139.397541,38.049342
1121411,平木田,139.427835,38.094338
1121412,坂町,139.445838,38.119277
1121413,平林,139.459045,38.150027
1121414,岩船町,139.459643,38.183564
1121415,村上,139.463306,38.219851
1121416,間島,139.450229,38.273078
1121417,越後早川,139.449887,38.316185
1121418,桑川,139.458838,38.375162
1121419,今川,139.468389,38.410081
1121420,越後寒川,139.489948,38.448689
1121421,勝木,139.517468,38.490315
1121422,府屋,139.530452,38.513324
1121423,鼠ケ関,139.548827,38.555433
1121424,小岩川,139.56583,38.590399
1121425,あつみ温泉,139.587955,38.624217
1121426,五十川,139.616182,38.670658
1121427,小波渡,139.649836,38.692484
1121428,三瀬,139.673643,38.699448
1121429,羽前水沢,139.731372,38.713444
1121430,羽前大山,139.768194,38.742155
1121431,鶴岡,139.83538,38.74011
1121432,藤島,139.894087,38.768646
1121433,西袋,139.907754,38.811528
1121434,余目,139.911348,38.844321
1121435,北余目,139.908074,38.867538
1121436,砂越,139.907345,38.895195
1121437,東酒田,139.875495,38.907518
1121438,酒田,139.845987,38.922194
1121439,本楯,139.882081,38.968648
1121440,南鳥海,139.898662,38.98736
1121441,遊佐,139.905161,39.015943
1121442,吹浦,139.878762,39.069934
1121443,女鹿,139.880963,39.098807
1121444,小砂川,139.885692,39.137507
1121445,上浜,139.902823,39.164738
1121446,象潟,139.902205,39.2078
1121447,金浦,139.920662,39.256183
1121448,仁賀保,139.964596,39.28979
1121449,西目,140.018518,39.347536
1121450,羽後本荘,140.057632,39.386877
1121451,羽後岩谷,140.0906,39.442075
1121452,折渡,140.091097,39.476423
1121453,羽後亀田,140.063032,39.493884
1121454,岩城みなと,140.055122,39.545487
1121455,道川,140.057049,39.56054
1121456,下浜,140.064567,39.619678
1121457,桂根,140.066482,39.647566
1121458,新屋,140.087799,39.677493
1121459,羽後牛島,140.116467,39.695834
1121460,秋田,140.129931,39.716748
1121501,追分,140.05781,39.809925
1121502,出戸浜,140.024374,39.844473
1121503,上二田,140.00409,39.869089
1121504,二田,139.987171,39.88174
1121505,天王,139.963609,39.898782
1121506,船越,139.946804,39.90473
1121507,脇本,139.902657,39.915172
1121508,羽立,139.86205,39.904569
1121509,男鹿,139.848647,39.884571
1121601,福島,140.45968,37.754123
1121602,笹木野,140.425985,37.765926
1121603,庭坂,140.389847,37.771537
1121604,赤岩,140.335545,37.80567
1121605,板谷,140.268815,37.811627
1121606,峠,140.236041,37.811935
1121607,大沢,140.19801,37.839775
1121608,関根,140.146284,37.864592
1121609,米沢,140.128209,37.909478
1121610,置賜,140.142496,37.954093
1121611,高畠,140.15281,37.992314
1121612,赤湯,140.148978,38.047081
1121613,中川,140.203553,38.093349
1121614,羽前中山,140.218318,38.124158
1121615,かみのやま温泉,140.27867,38.152259
1121616,茂吉記念館前,140.298167,38.171249
1121617,蔵王,140.303299,38.20592
1121618,山形,140.327253,38.248098
1121619,北山形,140.332658,38.265902
1121620,羽前千歳,140.342168,38.287313
1121621,南出羽,140.344692,38.302834
1121622,漆山,140.347661,38.314477
1121623,高擶,140.358832,38.330726
1121636,天童南,140.365853,38.342489
1121624,天童,140.369303,38.35989
1121625,乱川,140.374663,38.386554
1121626,神町,140.378389,38.412276
1121627,さくらんぼ東根,140.380677,38.42806
1121628,東根,140.384035,38.450863
1121629,村山,140.386399,38.477078
1121630,袖崎,140.391295,38.548259
1121631,大石田,140.375349,38.595916
1121632,北大石田,140.371234,38.629487
1121633,芦沢,140.361016,38.655258
1121634,舟形,140.316157,38.691583
1121635,新庄,140.306064,38.76256
1121701,仙台,140.882158,38.260027
1121702,東照宮,140.88682,38.277262
1121703,北仙台,140.869885,38.281594
1121704,北山,140.851876,38.285154
1121722,東北福祉大前,140.842683,38.280468
1121705,国見,140.8335,38.274783
1121706,葛岡,140.818583,38.268816
1121707,陸前落合,140.789896,38.273379
1121708,愛子,140.761517,38.272661
1121709,陸前白沢,140.702333,38.278117
1121710,熊ケ根,140.680633,38.297947
1121712,作並,140.632467,38.317738
1121714,奥新川,140.594329,38.325953
1121715,面白山高原,140.49712,38.333071
1121716,山寺,140.434773,38.309561
1121717,高瀬,140.396074,38.301677
1121718,楯山,140.370598,38.301632
1121719,羽前千歳,140.342168,38.287313
1121720,北山形,140.332658,38.265902
1121721,山形,140.327253,38.248098
1121801,山形,140.327253,38.248098
1121802,北山形,140.332658,38.265902
1121803,東金井,140.302666,38.277058
1121804,羽前山辺,140.271571,38.294756
1121805,羽前金沢,140.270516,38.320837
1121806,羽前長崎,140.273018,38.332969
1121807,南寒河江,140.27767,38.356033
1121808,寒河江,140.274487,38.372548
1121809,西寒河江,140.26662,38.379627
1121810,羽前高松,140.248666,38.397494
1121811,柴橋,140.22582,38.380874
1121812,左沢,140.208132,38.382223
1121901,米沢,140.128209,37.909478
1121902,南米沢,140.108364,37.896043
1121903,西米沢,140.08481,37.917279
1121904,成島,140.075584,37.94335
1121905,中郡,140.067286,37.969109
1121906,羽前小松,140.048503,38.004721
1121907,犬川,140.052038,38.025333
1121908,今泉,140.04412,38.056697
1121909,萩生,140.004207,38.06182
1121910,羽前椿,139.994293,38.038636
1121911,手ノ子,139.961264,38.011766
1121912,羽前沼沢,139.872497,38.028698
1121913,伊佐領,139.822635,38.05105
1121914,羽前松岡,139.780445,38.045391
1121915,小国,139.750167,38.061422
1121916,越後金丸,139.663521,38.066474
1121917,越後片貝,139.62239,38.070712
1121918,越後下関,139.560024,38.090037
1121919,越後大島,139.518209,38.099721
1121920,坂町,139.445838,38.119277
1122001,新庄,140.306064,38.76256
1122002,升形,140.24423,38.751646
1122003,羽前前波,140.209525,38.747654
1122004,津谷,140.186375,38.737618
1122005,古口,140.14602,38.737129
1122006,高屋,140.070936,38.752567
1122007,清川,140.020761,38.790152
1122008,狩川,139.976777,38.79367
1122009,南野,139.944742,38.81813
1122010,余目,139.911348,38.844321
1122101,小牛田,141.064355,38.541111
1122102,北浦,141.02305,38.55985
1122103,陸前谷地,140.999453,38.565152
1122104,古川,140.967876,38.571192
1122105,塚目,140.937093,38.572474
1122106,西古川,140.895416,38.578214
1122107,東大崎,140.897015,38.605627
1122108,西大崎,140.889638,38.629986
1122109,岩出山,140.871492,38.652508
1122110,有備館,140.86442,38.658135
1122111,上野目,140.859342,38.680563
1122112,池月,140.835732,38.708948
1122113,川渡温泉,140.779317,38.736834
1122114,鳴子御殿湯,140.737148,38.744612
1122115,鳴子温泉,140.715939,38.743193
1122116,中山平温泉,140.668103,38.726568
1122117,堺田,140.612902,38.73549
1122118,赤倉温泉,140.553647,38.730535
1122119,立小路,140.542678,38.742045
1122120,最上,140.517712,38.755959
1122121,大堀,140.475377,38.76592
1122122,鵜杉,140.453698,38.764962
1122123,瀬見温泉,140.419557,38.755192
1122124,東長沢,140.382195,38.718898
1122125,長沢,140.365969,38.709782
1122126,南新庄,140.316212,38.721629
1122127,新庄,140.306064,38.76256
1122201,あおば通,140.878514,38.260749
1122202,仙台,140.882158,38.260027
1122203,榴ケ岡,140.893782,38.258792
1122204,宮城野原,140.905155,38.26115
1122205,陸前原ノ町,140.910638,38.266017
1122206,苦竹,140.918867,38.268722
1122207,小鶴新田,140.935446,38.273455
1122208,福田町,140.958252,38.274967
1122209,陸前高砂,140.967607,38.27344
1122210,中野栄,140.985236,38.280796
1122211,多賀城,141.005375,38.291656
1122212,下馬,141.014965,38.305833
1122213,西塩釜,141.018419,38.31194
1122214,本塩釜,141.022477,38.317715
1122215,東塩釜,141.031665,38.325572
1122216,陸前浜田,141.041818,38.350747
1122217,松島海岸,141.058523,38.368529
1122218,高城町,141.07344,38.382731
1122219,手樽,141.092846,38.38715
1122220,陸前富山,141.107208,38.386307
1122221,陸前大塚,141.12947,38.379078
1122222,東名,141.14548,38.37529956
1122223,野蒜,141.1570349,38.3790003
1122224,陸前小野,141.174345,38.396018
1122225,鹿妻,141.190073,38.403315
1122226,矢本,141.209148,38.420432
1122227,東矢本,141.22216,38.427993
1122228,陸前赤井,141.238883,38.432442
1122232,石巻あゆみ野,141.259444,38.436111
1122229,蛇田,141.277652,38.438218
1122230,陸前山下,141.288868,38.437718
1122231,石巻,141.303553,38.43538
1122301,小牛田,141.064355,38.541111
1122302,上涌谷,141.099473,38.549194
1122303,涌谷,141.127359,38.538151
1122304,前谷地,141.194345,38.512187
1122305,佳景山,141.239622,38.497974
1122306,鹿又,141.283016,38.485851
1122307,曽波神,141.287848,38.465993
1122308,石巻,141.303553,38.43538
1122309,陸前稲井,141.334847,38.445463
1122310,渡波,141.365123,38.420051
1122311,万石浦,141.368555,38.428855
1122312,沢田,141.38234,38.432397
1122313,浦宿,141.421355,38.436542
1122314,女川,141.444919,38.446403
1122401,前谷地,141.194345,38.512187
1122402,和渕,141.220428,38.525772
1122403,のの岳,141.225813,38.552567
1122404,陸前豊里,141.244674,38.582481
1122405,御岳堂,141.264718,38.605662
1122406,柳津,141.305947,38.611693
1122407,陸前横山,141.353981,38.630776
1122408,陸前戸倉,141.43338,38.647977
1122409,志津川,141.442894,38.678113
1122410,清水浜,141.486798,38.690418
1122411,歌津,141.519263,38.717661
1122412,陸前港,141.530859,38.738559
1122413,蔵内,141.524214,38.753952
1122414,陸前小泉,141.509068,38.766786
1122415,本吉,141.501937,38.786042
1122416,小金沢,141.534755,38.795686
1122417,大谷海岸,141.566927,38.813901
1122418,陸前階上,141.580339,38.837113
1122419,最知,141.581382,38.853516
1122420,松岩,141.583768,38.873369
1122421,南気仙沼,141.576753,38.894816
1122422,不動の沢,141.56236,38.898519
1122423,気仙沼,141.558893,38.910031
1122501,郡山,140.389363,37.398187
1122516,郡山富田,140.3695,37.420361
1122502,喜久田,140.341912,37.451746
1122503,安子ケ島,140.310133,37.472048
1122504,磐梯熱海,140.2707,37.480743
1122505,中山宿,140.219401,37.495648
1122506,上戸,140.163538,37.487848
1122507,猪苗代湖畔,140.147564,37.500563
1122508,関都,140.143619,37.515577
1122509,川桁,140.136869,37.535639
1122510,猪苗代,140.103122,37.546286
1122511,翁島,140.054079,37.552837
1122512,磐梯町,139.993413,37.557305
1122513,東長原,139.948239,37.566465
1122514,広田,139.933343,37.549235
1122515,会津若松,139.930159,37.508824
1122601,会津若松,139.930159,37.508824
1122602,堂島,139.911706,37.554723
1122603,笈川,139.895318,37.579117
1122604,塩川,139.88716,37.59393
1122605,姥堂,139.881001,37.615952
1122606,会津豊川,139.876787,37.633499
1122607,喜多方,139.868365,37.643886
1122608,山都,139.766534,37.639228
1122609,荻野,139.722119,37.617613
1122610,尾登,139.691542,37.609024
1122611,野沢,139.64462,37.590898
1122612,上野尻,139.633869,37.625041
1122613,徳沢,139.602879,37.666876
1122614,豊実,139.576348,37.680541
1122615,日出谷,139.533985,37.705699
1122616,鹿瀬,139.479663,37.695656
1122617,津川,139.447136,37.68817
1122618,三川,139.381482,37.70835
1122619,五十島,139.353419,37.715974
1122620,東下条,139.321815,37.736876
1122621,咲花,139.29095,37.735003
1122622,馬下,139.260466,37.737569
1122623,猿和田,139.222481,37.729594
1122624,五泉,139.179785,37.734373
1122625,北五泉,139.169758,37.746785
1122626,新関,139.162508,37.768096
1122627,東新津,139.143768,37.787638
1122628,新津,139.121445,37.800383
1122701,会津若松,139.930159,37.508824
1122702,七日町,139.918958,37.50121
1122703,西若松,139.914172,37.486034
1122704,会津本郷,139.892987,37.463488
1122705,会津高田,139.841266,37.470839
1122706,根岸,139.828603,37.501885
1122707,新鶴,139.828499,37.517161
1122708,若宮,139.828321,37.535243
1122709,会津坂下,139.821509,37.556695
1122710,塔寺,139.785241,37.569368
1122711,会津坂本,139.756802,37.553266
1122712,会津柳津,139.723817,37.538664
1122713,郷戸,139.709911,37.51636
1122714,滝谷,139.69799,37.494315
1122715,会津桧原,139.679382,37.491664
1122716,会津西方,139.661528,37.480937
1122717,会津宮下,139.647102,37.471169
1122718,早戸,139.593605,37.469953
1122719,会津水沼,139.560733,37.483026
1122720,会津中川,139.532135,37.473785
1122721,会津川口,139.52384,37.455076
1122722,本名,139.49882,37.44476
1122723,会津越川,139.469405,37.398684
1122724,会津横田,139.435853,37.392353
1122725,会津大塩,139.413044,37.392803
1122726,会津塩沢,139.355096,37.393599
1122727,会津蒲生,139.333213,37.381775
1122728,只見,139.314783,37.350239
1122730,大白川,139.121373,37.341687
1122731,柿ノ木,139.08933,37.341195
1122732,入広瀬,139.06599,37.358818
1122733,上条,139.050698,37.346836
1122734,越後須原,139.017463,37.320591
1122735,魚沼田中,138.992578,37.294413
1122736,越後広瀬,138.981141,37.274363
1122737,藪神,138.975698,37.256737
1122738,小出,138.953526,37.233581
1122801,いわき,140.892273,37.058241
1122802,赤井,140.866294,37.080631
1122803,小川郷,140.862514,37.126446
1122804,江田,140.82609,37.179389
1122805,川前,140.750335,37.20559
1122806,夏井,140.662552,37.253108
1122807,小野新町,140.63656,37.275819
1122808,神俣,140.659487,37.324186
1122809,菅谷,140.644185,37.351024
1122810,大越,140.630693,37.386746
1122811,磐城常葉,140.605579,37.420611
1122812,船引,140.574558,37.44291
1122813,要田,140.520773,37.453969
1122814,三春,140.479275,37.449841
1122815,舞木,140.435074,37.416716
1122816,郡山,140.389363,37.398187
1123101,黒磯,140.060204,36.970128
1123102,高久,140.087346,36.996572
1123103,黒田原,140.119586,37.022848
1123104,豊原,140.155066,37.055014
1123105,白坂,140.184388,37.09457
1123106,新白河,140.188969,37.12331
1123107,白河,140.213742,37.129692
1123108,久田野,140.259458,37.137048
1123109,泉崎,140.299026,37.15835
1123110,矢吹,140.327983,37.205286
1123111,鏡石,140.346812,37.250733
1123112,須賀川,140.372014,37.300335
1123113,安積永盛,140.368943,37.356967
1123114,郡山,140.389363,37.398187
1123115,日和田,140.388333,37.446405
1123116,五百川,140.38785,37.482887
1123117,本宮,140.399534,37.514177
1123118,杉田,140.413663,37.563307
1123119,二本松,140.435389,37.589598
1123120,安達,140.466042,37.611724
1123121,松川,140.48442,37.653825
1123122,金谷川,140.452244,37.680526
1123123,南福島,140.456074,37.723665
1123124,福島,140.45968,37.754123
1123125,東福島,140.478058,37.800447
1123126,伊達,140.493255,37.823917
1123127,桑折,140.517508,37.855258
1123128,藤田,140.539722,37.879062
1123129,貝田,140.58106,37.908226
1123130,越河,140.604572,37.933616
1123131,白石,140.626164,38.003581
1123132,東白石,140.651109,38.034935
1123133,北白川,140.692613,38.032607
1123134,大河原,140.740142,38.047491
1123135,船岡,140.767366,38.059298
1123136,槻木,140.809992,38.07864
1123137,岩沼,140.863783,38.11205
1123138,館腰,140.880208,38.142987
1123139,名取,140.882753,38.173017
1123140,南仙台,140.883296,38.197384
1123141,太子堂,140.883436,38.21711
1123142,長町,140.885986,38.226797
1123143,仙台,140.882158,38.260027
1123144,東仙台,140.920204,38.276512
1123145,岩切,140.954617,38.300773
1123146,新利府,140.972609,38.317059
1123147,利府,140.984652,38.329483
1123148,陸前山王,140.97917,38.299586
1123149,国府多賀城,140.99411,38.300933
1123150,塩釜,141.009564,38.309584
1123151,松島,141.065982,38.379892
1123152,愛宕,141.065,38.397371
1123153,品井沼,141.082408,38.431539
1123154,鹿島台,141.097965,38.474708
1123155,松山町,141.075187,38.512332
1123156,小牛田,141.064355,38.541111
1123157,田尻,141.058912,38.596246
